lat,lon,sst
-11.5,212.5,25.82
-11.0,212.5,25.82
-10.5,212.5,26.11
-10.0,212.5,25.97
-9.5,212.5,26.41
-9.0,212.5,26.7
-8.5,212.5,26.99
-8.0,212.5,27.13
-7.5,212.5,27.43
-6.5,212.5,27.86
-6.0,212.5,28.01
-5.5,212.5,28.15
-5.0,212.5,28.44
-4.5,212.5,28.59
-4.0,212.5,28.59
-3.5,212.5,28.74
-3.0,212.5,28.59
-0.5,212.5,29.32
2.0,212.5,29.61
2.5,212.5,29.9
3.0,212.5,30.05
3.5,212.5,30.19
4.0,212.5,30.19
5.0,212.5,30.34
5.5,212.5,30.34
8.0,212.5,30.34
12.0,212.5,30.19
12.5,212.5,30.05
13.0,212.5,29.9
13.5,212.5,29.76
14.0,212.5,29.76
14.5,212.5,29.46
15.0,212.5,29.32
15.5,212.5,29.17
16.0,212.5,29.03
16.5,212.5,28.74
17.0,212.5,28.59
17.5,212.5,28.59
18.0,212.5,28.01
18.5,212.5,28.15
19.0,212.5,28.15
19.5,212.5,27.72
20.0,212.5,27.72
-20.0,213.0,23.93
-19.5,213.0,24.22
-19.0,213.0,24.37
-18.5,213.0,24.51
-18.0,213.0,24.66
-17.5,213.0,24.66
-17.0,213.0,24.66
-16.5,213.0,24.66
-16.0,213.0,24.66
-15.5,213.0,24.8
-15.0,213.0,24.8
-14.5,213.0,24.95
-14.0,213.0,25.09
-13.5,213.0,25.24
-13.0,213.0,25.39
-12.5,213.0,25.39
-12.0,213.0,25.68
-11.5,213.0,25.82
-11.0,213.0,25.97
-10.5,213.0,26.11
-10.0,213.0,26.26
-9.5,213.0,26.11
-9.0,213.0,26.55
-8.5,213.0,26.7
-8.0,213.0,26.84
-7.5,213.0,27.43
-7.0,213.0,27.72
-6.0,213.0,28.01
-5.5,213.0,28.3
-5.0,213.0,28.44
-4.5,213.0,28.59
-3.0,213.0,28.88
1.5,213.0,29.76
3.0,213.0,30.05
3.5,213.0,30.19
4.0,213.0,30.19
4.5,213.0,30.19
5.5,213.0,30.34
7.5,213.0,30.34
8.0,213.0,30.34
8.5,213.0,30.34
9.0,213.0,30.34
12.0,213.0,30.19
12.5,213.0,30.05
13.0,213.0,30.05
13.5,213.0,29.9
14.0,213.0,29.76
14.5,213.0,29.76
15.0,213.0,29.46
15.5,213.0,29.03
16.0,213.0,29.03
16.5,213.0,28.74
17.0,213.0,28.44
17.5,213.0,28.44
18.0,213.0,28.3
18.5,213.0,28.01
19.0,213.0,27.86
19.5,213.0,27.86
20.0,213.0,26.55
-20.0,213.5,23.93
-19.5,213.5,24.37
-19.0,213.5,24.37
-18.5,213.5,24.51
-18.0,213.5,24.51
-17.5,213.5,24.66
-17.0,213.5,24.66
-16.5,213.5,24.66
-16.0,213.5,24.66
-15.5,213.5,24.8
-15.0,213.5,24.95
-14.5,213.5,25.09
-14.0,213.5,25.09
-13.5,213.5,25.24
-13.0,213.5,25.39
-12.5,213.5,25.53
-12.0,213.5,25.68
-11.5,213.5,25.82
-11.0,213.5,25.97
-10.5,213.5,25.82
-10.0,213.5,26.11
-9.5,213.5,26.26
-9.0,213.5,26.84
-8.5,213.5,26.7
-8.0,213.5,27.13
-7.5,213.5,27.43
-5.5,213.5,28.3
-5.0,213.5,28.44
-4.5,213.5,28.59
-3.5,213.5,28.74
-3.0,213.5,28.88
-2.5,213.5,28.88
0.0,213.5,29.32
0.5,213.5,29.46
1.0,213.5,29.61
1.5,213.5,29.76
2.0,213.5,29.76
3.5,213.5,30.19
4.5,213.5,30.19
9.5,213.5,30.48
10.5,213.5,30.34
12.0,213.5,30.34
12.5,213.5,30.05
13.0,213.5,30.05
13.5,213.5,30.05
14.0,213.5,29.76
14.5,213.5,29.76
15.0,213.5,29.61
15.5,213.5,29.32
16.0,213.5,29.17
16.5,213.5,28.88
17.0,213.5,28.59
17.5,213.5,28.15
18.0,213.5,28.15
18.5,213.5,28.01
19.0,213.5,27.86
19.5,213.5,27.72
20.0,213.5,27.57
-20.0,214.0,23.93
-19.5,214.0,24.22
-19.0,214.0,24.37
-18.5,214.0,24.51
-18.0,214.0,24.66
-17.5,214.0,24.66
-17.0,214.0,24.66
-16.5,214.0,24.66
-16.0,214.0,24.8
-15.5,214.0,24.8
-14.5,214.0,24.95
-14.0,214.0,25.09
-13.5,214.0,25.24
-13.0,214.0,25.24
-12.5,214.0,25.53
-12.0,214.0,25.68
-11.5,214.0,25.82
-11.0,214.0,25.97
-10.5,214.0,26.11
-10.0,214.0,26.26
-9.5,214.0,26.41
-9.0,214.0,26.41
-8.5,214.0,26.84
-8.0,214.0,26.99
-7.5,214.0,27.43
-7.0,214.0,27.57
-5.0,214.0,28.44
-4.5,214.0,28.59
-4.0,214.0,28.59
-3.5,214.0,28.74
-3.0,214.0,28.74
-2.5,214.0,28.88
0.0,214.0,29.32
0.5,214.0,29.46
1.0,214.0,29.61
1.5,214.0,29.61
4.0,214.0,29.9
8.0,214.0,30.19
9.5,214.0,30.34
10.5,214.0,30.34
12.5,214.0,30.05
13.0,214.0,30.05
13.5,214.0,29.9
14.0,214.0,29.76
14.5,214.0,29.76
16.0,214.0,29.17
17.0,214.0,28.59
17.5,214.0,28.44
18.0,214.0,28.3
18.5,214.0,28.3
19.0,214.0,27.43
19.5,214.0,27.57
20.0,214.0,27.57
-20.0,214.5,23.93
-19.5,214.5,24.22
-19.0,214.5,24.37
-18.5,214.5,24.51
-18.0,214.5,24.66
-17.5,214.5,24.51
-17.0,214.5,24.51
-16.5,214.5,24.66
-16.0,214.5,24.66
-15.5,214.5,24.8
-15.0,214.5,24.95
-14.5,214.5,24.95
-13.5,214.5,25.24
-13.0,214.5,25.39
-12.5,214.5,25.53
-12.0,214.5,25.68
-11.5,214.5,25.68
-11.0,214.5,25.97
-10.5,214.5,25.97
-10.0,214.5,26.26
-9.5,214.5,26.41
-9.0,214.5,26.84
-8.5,214.5,26.84
-8.0,214.5,27.13
-7.5,214.5,27.28
-7.0,214.5,27.72
-6.5,214.5,27.72
-6.0,214.5,28.15
-5.5,214.5,28.3
-5.0,214.5,28.15
-4.5,214.5,28.59
-4.0,214.5,28.59
-3.5,214.5,28.74
-3.0,214.5,28.74
-1.0,214.5,29.17
-0.5,214.5,29.32
0.0,214.5,29.46
0.5,214.5,29.46
1.0,214.5,29.61
1.5,214.5,29.61
2.0,214.5,29.76
2.5,214.5,29.9
5.0,214.5,30.05
9.5,214.5,30.34
12.5,214.5,30.05
13.0,214.5,30.05
13.5,214.5,29.9
14.0,214.5,29.9
14.5,214.5,29.61
15.0,214.5,29.61
15.5,214.5,29.32
17.0,214.5,28.59
17.5,214.5,28.44
18.0,214.5,28.3
18.5,214.5,28.3
19.0,214.5,28.01
19.5,214.5,27.86
20.0,214.5,27.43
-20.0,215.0,23.93
-19.5,215.0,24.22
-19.0,215.0,24.37
-18.5,215.0,24.37
-18.0,215.0,24.37
-17.5,215.0,24.37
-17.0,215.0,24.51
-16.5,215.0,24.51
-16.0,215.0,24.66
-15.5,215.0,24.8
-15.0,215.0,24.8
-14.5,215.0,24.95
-14.0,215.0,24.95
-13.5,215.0,25.09
-13.0,215.0,25.24
-12.5,215.0,25.39
-12.0,215.0,25.53
-11.5,215.0,25.82
-11.0,215.0,25.97
-10.5,215.0,26.11
-10.0,215.0,26.26
-9.5,215.0,26.41
-9.0,215.0,26.7
-8.5,215.0,26.7
-8.0,215.0,27.13
-7.5,215.0,27.43
-7.0,215.0,27.72
-6.5,215.0,27.86
-6.0,215.0,28.15
-5.5,215.0,28.01
-5.0,215.0,28.44
-4.5,215.0,28.59
-4.0,215.0,28.15
-3.5,215.0,28.74
-3.0,215.0,28.88
-2.5,215.0,28.88
-1.5,215.0,29.17
0.0,215.0,29.46
0.5,215.0,29.61
1.5,215.0,29.76
2.0,215.0,29.76
3.0,215.0,29.9
6.5,215.0,30.05
8.0,215.0,29.76
14.0,215.0,29.76
14.5,215.0,29.61
15.5,215.0,29.46
16.0,215.0,29.17
16.5,215.0,29.03
17.0,215.0,28.88
17.5,215.0,28.44
18.0,215.0,28.3
18.5,215.0,28.3
19.0,215.0,28.15
19.5,215.0,27.86
20.0,215.0,27.57
-20.0,215.5,23.78
-19.5,215.5,24.07
-19.0,215.5,24.22
-18.5,215.5,24.37
-18.0,215.5,24.22
-17.5,215.5,24.37
-17.0,215.5,24.37
-16.5,215.5,24.51
-16.0,215.5,24.8
-15.5,215.5,24.8
-15.0,215.5,24.8
-14.5,215.5,24.95
-14.0,215.5,25.24
-13.5,215.5,25.09
-13.0,215.5,25.09
-12.5,215.5,25.53
-12.0,215.5,25.53
-11.5,215.5,25.68
-11.0,215.5,25.82
-10.5,215.5,26.11
-10.0,215.5,26.26
-9.5,215.5,26.11
-9.0,215.5,26.84
-8.0,215.5,27.13
-7.5,215.5,27.43
-7.0,215.5,27.72
-6.0,215.5,28.15
-5.5,215.5,28.3
-5.0,215.5,28.44
-4.5,215.5,28.59
-4.0,215.5,28.59
-3.5,215.5,28.74
-3.0,215.5,28.88
-1.5,215.5,28.74
-0.5,215.5,29.32
1.5,215.5,29.61
5.0,215.5,29.9
5.5,215.5,29.9
7.0,215.5,29.76
7.5,215.5,30.05
9.5,215.5,30.19
10.0,215.5,30.19
10.5,215.5,30.19
11.0,215.5,30.19
14.0,215.5,29.76
14.5,215.5,29.61
15.0,215.5,29.61
15.5,215.5,29.46
16.0,215.5,29.32
16.5,215.5,29.03
17.0,215.5,28.88
17.5,215.5,28.74
18.0,215.5,28.59
18.5,215.5,28.3
19.0,215.5,28.15
19.5,215.5,27.86
20.0,215.5,27.72
-20.0,216.0,23.78
-19.5,216.0,23.93
-19.0,216.0,24.07
-18.5,216.0,24.22
-18.0,216.0,24.22
-17.5,216.0,24.22
-17.0,216.0,24.37
-16.5,216.0,24.51
-16.0,216.0,24.66
-15.5,216.0,24.8
-15.0,216.0,24.8
-14.5,216.0,24.95
-14.0,216.0,25.24
-13.5,216.0,25.24
-13.0,216.0,25.24
-12.5,216.0,25.24
-12.0,216.0,25.82
-11.5,216.0,25.68
-11.0,216.0,25.97
-10.5,216.0,25.97
-10.0,216.0,25.82
-9.5,216.0,26.41
-9.0,216.0,26.7
-8.5,216.0,26.99
-8.0,216.0,26.99
-7.5,216.0,27.43
-7.0,216.0,27.57
-6.5,216.0,27.86
-6.0,216.0,28.15
-5.5,216.0,28.15
-5.0,216.0,28.44
-4.5,216.0,28.59
-4.0,216.0,28.74
-3.5,216.0,28.74
-3.0,216.0,28.88
-2.5,216.0,29.03
-2.0,216.0,28.74
-1.5,216.0,29.32
-1.0,216.0,29.32
0.0,216.0,29.46
1.0,216.0,29.46
1.5,216.0,29.76
3.5,216.0,29.9
4.0,216.0,29.9
5.5,216.0,29.9
7.0,216.0,30.05
7.5,216.0,30.05
8.0,216.0,30.05
9.0,216.0,30.19
9.5,216.0,30.19
11.0,216.0,30.19
11.5,216.0,30.19
13.0,216.0,29.9
13.5,216.0,29.76
14.0,216.0,29.76
14.5,216.0,29.61
15.0,216.0,29.61
15.5,216.0,29.46
16.0,216.0,29.46
16.5,216.0,29.17
17.0,216.0,29.03
17.5,216.0,28.74
18.0,216.0,28.74
19.0,216.0,28.15
19.5,216.0,27.86
20.0,216.0,27.72
-20.0,216.5,23.78
-19.5,216.5,23.78
-19.0,216.5,23.93
-18.5,216.5,24.22
-18.0,216.5,24.07
-17.5,216.5,24.22
-17.0,216.5,24.37
-16.5,216.5,24.51
-16.0,216.5,24.66
-15.5,216.5,24.8
-15.0,216.5,24.95
-14.5,216.5,24.95
-14.0,216.5,24.95
-13.5,216.5,25.24
-13.0,216.5,25.24
-12.5,216.5,25.39
-12.0,216.5,25.53
-11.5,216.5,25.82
-11.0,216.5,25.97
-10.5,216.5,25.82
-10.0,216.5,26.26
-9.5,216.5,26.41
-9.0,216.5,26.84
-8.5,216.5,26.55
-8.0,216.5,26.84
-7.5,216.5,27.43
-7.0,216.5,27.72
-6.5,216.5,27.86
-6.0,216.5,28.01
-5.5,216.5,28.3
-5.0,216.5,28.44
-4.5,216.5,28.59
-4.0,216.5,28.74
-3.5,216.5,28.88
-3.0,216.5,28.88
-2.5,216.5,29.03
-1.5,216.5,29.32
0.5,216.5,29.61
1.5,216.5,29.61
2.0,216.5,29.76
4.0,216.5,29.9
5.5,216.5,29.76
6.5,216.5,29.9
7.0,216.5,29.9
7.5,216.5,29.9
8.0,216.5,29.9
9.5,216.5,29.61
10.0,216.5,30.05
10.5,216.5,30.05
11.0,216.5,30.05
11.5,216.5,30.05
12.5,216.5,30.05
13.0,216.5,29.76
14.5,216.5,29.76
15.0,216.5,29.61
15.5,216.5,29.46
16.0,216.5,29.46
16.5,216.5,29.32
17.0,216.5,29.17
17.5,216.5,28.88
18.0,216.5,28.59
18.5,216.5,28.44
19.0,216.5,28.15
19.5,216.5,27.86
20.0,216.5,27.72
-20.0,217.0,23.64
-19.5,217.0,23.78
-19.0,217.0,23.78
-18.5,217.0,23.78
-18.0,217.0,23.93
-17.5,217.0,23.93
-17.0,217.0,24.22
-16.5,217.0,24.37
-16.0,217.0,24.66
-15.5,217.0,24.8
-15.0,217.0,24.95
-14.5,217.0,25.09
-14.0,217.0,25.09
-13.5,217.0,25.09
-13.0,217.0,25.39
-12.5,217.0,25.53
-12.0,217.0,25.68
-11.5,217.0,25.09
-11.0,217.0,25.09
-10.5,217.0,26.11
-10.0,217.0,26.26
-9.5,217.0,26.41
-9.0,217.0,26.55
-8.5,217.0,26.99
-8.0,217.0,27.28
-7.5,217.0,27.43
-7.0,217.0,27.43
-6.5,217.0,27.72
-6.0,217.0,28.15
-5.5,217.0,28.15
-5.0,217.0,28.3
-4.5,217.0,28.59
-4.0,217.0,28.74
-3.5,217.0,28.88
-3.0,217.0,28.88
-2.5,217.0,29.03
-1.5,217.0,29.32
-1.0,217.0,29.32
2.5,217.0,29.9
4.5,217.0,29.9
5.0,217.0,29.9
6.0,217.0,29.9
6.5,217.0,29.9
7.0,217.0,29.9
10.0,217.0,30.05
10.5,217.0,30.05
11.5,217.0,29.76
12.0,217.0,29.76
12.5,217.0,29.76
13.0,217.0,29.9
13.5,217.0,29.76
14.0,217.0,29.76
14.5,217.0,29.76
15.0,217.0,29.61
15.5,217.0,29.46
16.0,217.0,29.46
16.5,217.0,29.32
17.0,217.0,29.03
18.0,217.0,28.59
18.5,217.0,28.44
19.0,217.0,28.15
19.5,217.0,28.01
20.0,217.0,27.72
-20.0,217.5,23.64
-19.5,217.5,23.64
-19.0,217.5,23.64
-18.5,217.5,23.64
-18.0,217.5,23.78
-17.5,217.5,23.93
-17.0,217.5,24.07
-16.5,217.5,24.37
-16.0,217.5,24.51
-15.5,217.5,24.8
-15.0,217.5,24.95
-14.5,217.5,24.95
-14.0,217.5,24.95
-13.5,217.5,25.09
-13.0,217.5,24.95
-12.5,217.5,25.53
-12.0,217.5,25.39
-11.5,217.5,25.82
-11.0,217.5,25.53
-10.5,217.5,25.68
-10.0,217.5,25.39
-9.5,217.5,25.68
-9.0,217.5,26.7
-8.5,217.5,26.99
-8.0,217.5,27.13
-7.5,217.5,27.43
-7.0,217.5,27.57
-6.5,217.5,27.86
-6.0,217.5,28.15
-5.5,217.5,28.15
-5.0,217.5,28.3
-4.5,217.5,28.59
-4.0,217.5,28.74
-3.0,217.5,28.88
-2.0,217.5,29.17
-1.5,217.5,29.03
-1.0,217.5,29.32
-0.5,217.5,29.46
0.5,217.5,29.46
1.0,217.5,29.61
1.5,217.5,29.61
2.0,217.5,29.76
2.5,217.5,29.76
3.0,217.5,29.76
4.5,217.5,29.76
5.0,217.5,29.76
6.0,217.5,29.76
7.0,217.5,29.76
7.5,217.5,29.76
8.0,217.5,29.76
8.5,217.5,29.9
9.0,217.5,29.9
9.5,217.5,29.9
10.0,217.5,29.9
10.5,217.5,29.9
11.5,217.5,29.9
12.0,217.5,29.76
13.0,217.5,29.61
13.5,217.5,29.61
14.5,217.5,29.61
15.0,217.5,29.61
15.5,217.5,29.46
16.0,217.5,29.32
16.5,217.5,29.32
17.0,217.5,29.03
17.5,217.5,28.88
18.0,217.5,28.59
18.5,217.5,28.3
19.0,217.5,28.15
19.5,217.5,27.86
20.0,217.5,27.72
-20.0,218.0,23.49
-19.5,218.0,23.49
-19.0,218.0,23.49
-18.5,218.0,23.64
-18.0,218.0,23.78
-17.5,218.0,23.93
-17.0,218.0,24.07
-16.5,218.0,24.22
-16.0,218.0,24.51
-15.5,218.0,24.66
-15.0,218.0,25.09
-14.5,218.0,24.95
-14.0,218.0,25.09
-13.5,218.0,25.24
-13.0,218.0,25.24
-12.5,218.0,25.24
-12.0,218.0,25.09
-11.5,218.0,25.53
-11.0,218.0,25.53
-10.5,218.0,25.68
-10.0,218.0,25.24
-9.5,218.0,25.53
-9.0,218.0,25.97
-8.5,218.0,26.84
-8.0,218.0,26.99
-7.5,218.0,27.28
-7.0,218.0,27.57
-6.5,218.0,27.72
-6.0,218.0,28.01
-5.5,218.0,28.15
-5.0,218.0,28.44
-4.5,218.0,28.59
-4.0,218.0,28.59
-3.5,218.0,28.74
-3.0,218.0,28.59
-2.5,218.0,28.74
-2.0,218.0,28.88
-1.5,218.0,29.03
-1.0,218.0,29.32
-0.5,218.0,29.46
0.0,218.0,29.46
0.5,218.0,29.46
2.0,218.0,29.76
3.5,218.0,29.76
4.0,218.0,29.76
4.5,218.0,29.76
5.0,218.0,29.76
5.5,218.0,29.76
6.5,218.0,29.76
7.0,218.0,29.76
7.5,218.0,29.76
8.0,218.0,29.76
9.5,218.0,29.76
10.0,218.0,29.9
10.5,218.0,29.9
11.0,218.0,29.9
11.5,218.0,29.9
13.5,218.0,29.61
14.0,218.0,29.76
14.5,218.0,29.61
15.0,218.0,29.61
16.0,218.0,29.46
16.5,218.0,29.32
17.0,218.0,29.03
17.5,218.0,28.88
18.0,218.0,28.59
18.5,218.0,28.3
19.0,218.0,28.01
19.5,218.0,27.86
20.0,218.0,27.72
-20.0,218.5,23.49
-19.5,218.5,23.49
-19.0,218.5,23.49
-18.5,218.5,23.49
-18.0,218.5,23.64
-17.5,218.5,23.78
-17.0,218.5,23.93
-16.5,218.5,24.22
-16.0,218.5,24.51
-15.5,218.5,24.66
-15.0,218.5,24.8
-14.5,218.5,24.8
-14.0,218.5,24.8
-13.5,218.5,24.95
-13.0,218.5,24.95
-12.5,218.5,25.09
-12.0,218.5,25.24
-11.5,218.5,25.09
-11.0,218.5,25.68
-10.5,218.5,25.24
-10.0,218.5,25.53
-9.5,218.5,26.11
-9.0,218.5,26.11
-8.5,218.5,26.26
-8.0,218.5,26.84
-7.5,218.5,27.28
-6.5,218.5,27.72
-6.0,218.5,27.86
-5.5,218.5,28.15
-5.0,218.5,28.44
-4.5,218.5,28.59
-4.0,218.5,28.59
-3.5,218.5,28.44
-3.0,218.5,28.88
-2.5,218.5,28.74
-2.0,218.5,28.88
-1.5,218.5,29.17
-1.0,218.5,29.32
-0.5,218.5,29.46
0.0,218.5,29.46
0.5,218.5,29.46
1.5,218.5,29.76
4.5,218.5,29.76
5.5,218.5,29.61
6.0,218.5,29.61
6.5,218.5,29.61
7.0,218.5,29.61
7.5,218.5,29.61
8.0,218.5,29.61
12.5,218.5,29.61
13.0,218.5,29.61
14.5,218.5,29.76
15.0,218.5,29.46
15.5,218.5,29.46
16.5,218.5,29.17
17.0,218.5,29.03
18.0,218.5,28.59
18.5,218.5,28.3
19.0,218.5,28.01
19.5,218.5,27.86
20.0,218.5,27.72
-20.0,219.0,23.2
-19.5,219.0,23.35
-19.0,219.0,23.49
-18.5,219.0,23.49
-18.0,219.0,23.78
-17.5,219.0,23.78
-17.0,219.0,23.93
-16.5,219.0,24.51
-16.0,219.0,24.51
-15.5,219.0,24.8
-15.0,219.0,24.95
-14.5,219.0,25.09
-14.0,219.0,25.09
-13.5,219.0,24.8
-13.0,219.0,24.8
-12.5,219.0,25.24
-12.0,219.0,25.39
-11.5,219.0,25.09
-11.0,219.0,25.09
-10.5,219.0,25.24
-10.0,219.0,25.53
-9.5,219.0,25.53
-9.0,219.0,26.11
-8.5,219.0,26.26
-8.0,219.0,26.7
-7.5,219.0,27.13
-7.0,219.0,27.43
-6.5,219.0,27.72
-6.0,219.0,28.01
-5.5,219.0,28.15
-5.0,219.0,28.44
-4.5,219.0,28.59
-4.0,219.0,28.44
-3.5,219.0,28.44
-3.0,219.0,28.88
-2.5,219.0,28.74
-2.0,219.0,28.88
-1.5,219.0,29.03
-1.0,219.0,29.03
-0.5,219.0,29.46
0.0,219.0,29.46
0.5,219.0,29.46
1.0,219.0,29.61
1.5,219.0,29.61
3.5,219.0,29.61
4.0,219.0,29.9
4.5,219.0,29.76
5.0,219.0,29.76
5.5,219.0,29.61
6.5,219.0,29.61
7.0,219.0,29.61
7.5,219.0,29.46
8.0,219.0,29.46
10.5,219.0,29.61
13.0,219.0,29.61
14.0,219.0,29.32
14.5,219.0,29.32
15.0,219.0,29.46
16.0,219.0,29.32
16.5,219.0,29.17
17.0,219.0,28.88
18.0,219.0,28.59
18.5,219.0,28.3
19.0,219.0,28.01
19.5,219.0,27.72
20.0,219.0,27.57
-20.0,219.5,23.2
-19.5,219.5,23.35
-19.0,219.5,23.35
-18.5,219.5,23.35
-18.0,219.5,23.64
-17.5,219.5,23.78
-17.0,219.5,23.93
-16.5,219.5,24.37
-16.0,219.5,24.51
-15.5,219.5,24.66
-15.0,219.5,24.8
-14.5,219.5,24.8
-14.0,219.5,24.95
-13.5,219.5,24.95
-13.0,219.5,25.09
-12.5,219.5,25.09
-12.0,219.5,25.09
-11.5,219.5,25.24
-11.0,219.5,24.95
-10.5,219.5,24.95
-10.0,219.5,25.68
-9.5,219.5,25.82
-9.0,219.5,26.11
-8.5,219.5,26.41
-8.0,219.5,26.7
-7.5,219.5,26.99
-7.0,219.5,27.28
-6.5,219.5,27.57
-6.0,219.5,28.01
-5.5,219.5,28.3
-5.0,219.5,28.3
-4.5,219.5,28.59
-3.5,219.5,28.74
-2.5,219.5,28.74
-2.0,219.5,28.88
-1.5,219.5,29.17
-1.0,219.5,29.32
-0.5,219.5,29.32
1.5,219.5,29.46
3.0,219.5,29.61
5.5,219.5,29.61
7.0,219.5,29.61
8.0,219.5,29.46
9.0,219.5,29.46
9.5,219.5,29.46
10.5,219.5,29.61
13.0,219.5,29.76
13.5,219.5,29.32
14.0,219.5,29.61
14.5,219.5,29.46
15.0,219.5,29.46
15.5,219.5,29.03
16.0,219.5,29.32
16.5,219.5,28.88
17.0,219.5,28.74
17.5,219.5,28.74
18.0,219.5,28.44
18.5,219.5,28.3
19.0,219.5,28.01
19.5,219.5,27.72
20.0,219.5,27.57
-20.0,220.0,23.2
-19.5,220.0,23.35
-19.0,220.0,23.35
-18.5,220.0,23.49
-18.0,220.0,23.64
-17.5,220.0,23.93
-17.0,220.0,24.22
-16.5,220.0,24.22
-16.0,220.0,24.37
-15.5,220.0,24.66
-15.0,220.0,24.8
-14.5,220.0,24.95
-14.0,220.0,25.09
-13.5,220.0,25.09
-13.0,220.0,25.09
-12.5,220.0,24.95
-12.0,220.0,24.8
-11.5,220.0,24.95
-11.0,220.0,25.24
-10.5,220.0,25.24
-10.0,220.0,25.39
-9.5,220.0,25.53
-9.0,220.0,25.82
-8.5,220.0,26.26
-8.0,220.0,26.7
-7.5,220.0,27.13
-7.0,220.0,27.57
-6.5,220.0,27.72
-5.5,220.0,28.15
-5.0,220.0,28.44
-4.5,220.0,28.59
-4.0,220.0,28.59
-3.5,220.0,28.59
-2.0,220.0,28.88
-1.5,220.0,29.03
-1.0,220.0,28.88
-0.5,220.0,29.03
1.5,220.0,29.46
2.0,220.0,29.61
2.5,220.0,29.61
3.0,220.0,29.61
4.0,220.0,29.61
4.5,220.0,29.76
5.5,220.0,29.61
6.0,220.0,29.61
6.5,220.0,29.61
7.0,220.0,29.61
7.5,220.0,29.61
8.0,220.0,29.61
8.5,220.0,29.46
9.0,220.0,29.46
9.5,220.0,29.46
10.5,220.0,29.46
12.5,220.0,29.32
13.0,220.0,29.32
13.5,220.0,29.32
14.0,220.0,29.17
14.5,220.0,29.61
15.5,220.0,29.32
16.0,220.0,29.17
16.5,220.0,29.03
17.0,220.0,28.74
17.5,220.0,28.59
18.0,220.0,28.3
18.5,220.0,28.15
19.0,220.0,27.86
19.5,220.0,27.72
20.0,220.0,27.43
-20.0,220.5,23.2
-19.5,220.5,23.2
-19.0,220.5,23.35
-18.5,220.5,23.49
-18.0,220.5,23.64
-17.5,220.5,23.93
-17.0,220.5,23.93
-16.5,220.5,24.66
-16.0,220.5,24.66
-15.5,220.5,24.66
-15.0,220.5,24.8
-14.5,220.5,24.8
-14.0,220.5,25.39
-13.5,220.5,24.8
-13.0,220.5,24.8
-12.5,220.5,25.24
-12.0,220.5,25.09
-11.5,220.5,24.8
-11.0,220.5,25.53
-10.5,220.5,24.95
-10.0,220.5,26.41
-9.5,220.5,25.39
-9.0,220.5,25.68
-8.5,220.5,26.11
-8.0,220.5,26.55
-7.5,220.5,27.28
-7.0,220.5,27.57
-6.5,220.5,27.57
-5.5,220.5,28.15
-5.0,220.5,28.44
-4.5,220.5,28.59
-4.0,220.5,28.59
-3.5,220.5,28.59
-3.0,220.5,28.74
-2.5,220.5,28.74
-2.0,220.5,29.03
-1.5,220.5,28.88
-1.0,220.5,28.88
-0.5,220.5,29.03
0.0,220.5,29.03
0.5,220.5,29.17
1.0,220.5,29.32
1.5,220.5,29.46
2.0,220.5,29.46
2.5,220.5,29.61
3.0,220.5,29.61
3.5,220.5,29.61
4.0,220.5,29.61
4.5,220.5,29.76
5.5,220.5,29.61
7.5,220.5,29.61
8.5,220.5,29.46
9.0,220.5,29.46
10.0,220.5,29.32
10.5,220.5,29.46
12.5,220.5,29.17
13.0,220.5,29.17
13.5,220.5,29.17
14.0,220.5,29.03
14.5,220.5,29.03
15.0,220.5,29.61
15.5,220.5,29.46
16.0,220.5,29.03
17.0,220.5,28.88
17.5,220.5,28.59
18.0,220.5,28.44
18.5,220.5,28.15
19.0,220.5,27.86
19.5,220.5,27.57
20.0,220.5,27.43
-20.0,221.0,23.06
-19.5,221.0,23.2
-19.0,221.0,23.35
-18.5,221.0,23.78
-18.0,221.0,23.78
-17.5,221.0,23.78
-17.0,221.0,24.07
-16.5,221.0,24.22
-16.0,221.0,24.51
-15.5,221.0,24.66
-15.0,221.0,25.24
-14.5,221.0,25.09
-14.0,221.0,25.24
-13.5,221.0,24.66
-13.0,221.0,24.66
-12.5,221.0,24.51
-12.0,221.0,25.24
-11.5,221.0,24.8
-11.0,221.0,24.8
-10.5,221.0,24.95
-10.0,221.0,25.09
-9.5,221.0,25.39
-9.0,221.0,25.68
-8.5,221.0,26.11
-8.0,221.0,26.55
-7.5,221.0,26.99
-7.0,221.0,27.28
-6.5,221.0,27.57
-6.0,221.0,27.86
-5.0,221.0,28.44
-4.5,221.0,28.59
-4.0,221.0,28.59
-3.5,221.0,28.59
-3.0,221.0,28.59
-2.5,221.0,28.74
-1.5,221.0,29.03
-1.0,221.0,29.17
-0.5,221.0,28.88
0.0,221.0,29.03
0.5,221.0,29.03
1.0,221.0,29.46
2.0,221.0,29.46
2.5,221.0,29.61
3.5,221.0,29.61
4.0,221.0,29.61
4.5,221.0,29.76
6.0,221.0,29.61
6.5,221.0,29.61
7.0,221.0,29.61
7.5,221.0,29.46
8.0,221.0,29.61
8.5,221.0,29.46
9.0,221.0,29.32
9.5,221.0,29.32
10.0,221.0,29.32
11.0,221.0,29.46
11.5,221.0,29.46
13.0,221.0,29.03
13.5,221.0,29.03
14.0,221.0,29.03
14.5,221.0,29.61
15.0,221.0,29.03
15.5,221.0,29.46
16.5,221.0,29.03
17.0,221.0,28.74
17.5,221.0,28.59
18.0,221.0,28.3
